N,P,K,temperature,humidity,ph,rainfall,label
82,27,51,25.13735887,89.28272716,6.457216535,43.52897517,watermelon
112,12,52,25.92030221,83.47202566,6.921847888,42.10681516,watermelon
81,14,50,26.6634609,89.98405233,6.881425746,57.40847165,watermelon
102,9,48,24.06731461,81.64075303,6.915717008,51.75212401,watermelon
85,29,50,24.6774157,82.75411437,6.206247494,57.05709413,watermelon
102,21,55,26.11440416,87.64081095,6.29542477,58.48160844,watermelon
120,27,47,26.81530456,87.65694462,6.399669044,55.74073582,watermelon
86,13,51,25.15623099,80.27525115,6.862157042,55.49541453,watermelon
107,8,54,25.2801372,83.15393658,6.224066378,49.29456609,watermelon
116,18,48,26.22005978,80.90127035,6.093814669,49.08553937,watermelon
95,11,48,24.92093261,80.61750795,6.291540278,50.55710813,watermelon
110,17,47,26.21667586,81.01009354,6.32281728,54.65423596,watermelon
83,15,54,26.81383586,87.21986949,6.873283991,51.70497792,watermelon
116,6,45,24.31334971,87.47409052,6.074209622,48.11248366,watermelon
97,5,55,24.29105004,88.04541346,6.49889585,51.26046418,watermelon
107,30,51,24.42998931,86.33904774,6.678805092,48.58241822,watermelon
120,11,48,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
100,19,45,25.07803672,83.46230461,6.405054243,56.39962921,watermelon
96,5,51,24.88910524,85.87059083,6.110142735,51.70699144,watermelon
120,10,47,25.42900869,82.91481799,6.828982708,56.34144589,watermelon
107,15,49,24.37118217,87.1269128,6.451499764,44.63907691,watermelon
110,18,49,26.4930645,88.59143088,6.313512999,46.06382209,watermelon
105,30,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon
87,19,52,24.41592661,89.39655519,6.623167177,40.32161859,watermelon
92,20,51,24.37190239,81.2514818,6.12532356,44.20899581,watermelon
120,16,50,24.24782473,83.03687902,6.653867608,54.7657624,watermelon
87,21,55,24.64458469,85.49938185,6.343942518,48.31219031,watermelon
81,8,51,24.89681131,86.10782926,6.217300786,53.14626213,watermelon
112,8,49,25.41864024,81.12122989,6.286387658,49.52320689,watermelon
117,20,51,26.26028739,86.14585891,6.7698938,58.97878791,watermelon
119,24,47,24.90123934,87.20772913,6.744966312,46.59207341,watermelon
119,17,51,24.84740848,89.20454622,6.391858432,59.67927244,watermelon
109,21,50,26.98212846,86.70068316,6.770434148,42.91292205,watermelon
118,21,50,26.90435747,86.25426228,6.727468157,59.75980023,watermelon
95,12,48,25.86475496,86.67468041,6.662244646,41.16554802,watermelon
84,6,49,26.70607759,81.14149505,6.944640222,51.51033554,watermelon
86,27,46,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
108,13,47,26.283443,84.42478917,6.520663422,50.78669728,watermelon
96,21,52,26.84366082,83.85039964,6.106500787,40.228644,watermelon
92,24,53,26.03967219,83.9862443,6.277484043,43.87712348,watermelon
100,9,52,24.92994759,85.00802358,6.195142279,48.75859458,watermelon
99,16,47,25.50736962,84.24340241,6.792035575,44.2068997,watermelon
83,27,53,25.4438391,87.9392312,6.472756256,57.51549686,watermelon
111,7,51,26.12588914,86.5507939,6.000975617,40.71210074,watermelon
97,22,48,25.10474753,87.5267616,6.587791262,59.26519444,watermelon
101,8,46,26.27520631,86.63249555,6.956508826,54.38748495,watermelon
95,20,46,26.27061608,83.09194521,6.259086583,46.76837499,watermelon
108,18,53,26.73690828,87.82430156,6.747537642,47.46447019,watermelon
96,16,49,25.04746944,85.5667282,6.932537231,56.72496677,watermelon
97,22,54,24.69368934,85.56967628,6.353107393,48.99390828,watermelon
117,8,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon
112,20,54,25.89762315,81.96664832,6.277245254,54.49960057,watermelon
114,7,52,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
103,16,48,25.35794749,80.45846265,6.903020221,47.72078245,watermelon
115,19,55,25.28784623,89.63667876,6.765094964,58.28697664,watermelon
112,13,55,26.63838589,84.69546874,6.189213927,48.32428609,watermelon
99,21,51,25.3310446,84.30533791,6.904241707,41.53218699,watermelon
91,19,52,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
114,9,49,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
